rank,address,maker_volume_usd,taker_volume_usd,trades,pure_maker
6126,0xe62993019dd7b5ce8affcbadba85c7e4eb8fd62b,25948.61,10911.7,46,False
6127,0xa269abedf1995aa6ca7f206b9962b96d468c82ac,25948.1,10996.26,36,False
6128,0x03aaf3f6ab284dba5a6494c201122472a44e7d3d,25944.4,29922.57,3,False
6129,0x9478668fc23c82a28ee0c7fb844d61572e79e330,25939.43,15868.89,28,False
6130,0x1b31372b2f050a8a21a694005c13d3599846852c,25935.6,9205.84,337,False
6131,0x0ced4f3afa5d9bfbd7ab82fd124896a7160c12b2,25932.5,3147.07,383,False
6132,0x1fd2cf88897aef0f308785ac880b9d72b12cb7f8,25928.56,18951.68,131,False
6133,0x29ade70a3d3a44a7a78b5b9c1d13e9f583db2116,25910.18,7740.3,38,False
6134,0xce2a4f95ffef7ef1e7f4beda8ccc95f221044241,25906.97,6875.35,21,False
6135,0x50f154c9c3ca5183f0217abe0f97a2749128e6f4,25896.56,12934.17,30,False
